azimuth,md (ft),tvd (ft),footage lateral length,well spacing,porpoise deviation,porpoise count,shale footage,acoustic impedance,log permeability,porosity,poisson ratio,water saturation,toc,vcl,p-velocity,s-velocity,youngs modulus,isip,breakdown pressure,pump rate,total number of stages,proppant volume,proppant fluid ratio,production,tc_number,op_number,date_sec
-28.950001,11582,6103.0,5229.0,2450.312,27.22,3,0,34784.01,0.35,0.02,0.33,,4.65,0.6,13164.73,7033.62,31.16,3812.0,,70,25,7479150.0,0.92,778.601386,5,11,1517443200
-48.970001,15836,7642.0,7615.0,2676.968,45.85,11,4678,34671.02,0.93,0.07,0.35,0.66,5.19,0.72,11840.33,6381.94,29.35,5870.0,,77,48,,0.75,1167.407043,5,18,1388534400
19.049999,10772,6209.0,3418.0,1656.1378,6.57,7,6001,35374.55,0.64,0.05,0.25,,5.16,0.46,13169.65,6777.69,27.09,4814.0,,83,17,6402458.0,1.09,1938.4167350000002,9,14,1372636800
-37.889998999999996,15270,7176.0,7821.0,2447.3274,13.85,4,5375,33738.99,1.19,0.04,0.31,,4.6,0.45,12357.1,6760.27,28.96,4918.0,,81,42,15963578.0,1.05,4844.7173920000005,11,14,1464739200
,11798,6225.0,5457.0,3415.2183,12.15,7,0,30242.3,0.26,0.02,0.34,,4.68,0.61,13239.24,6958.72,30.94,3740.0,,90,13,,1.22,2222.904828,29,25,1325376000
-1.96,18194,6711.0,11233.0,1150.5063,11.16,8,2475,35171.06,1.37,0.02,0.21,,5.12,0.6,12929.03,7035.11,29.23,5258.0,,100,27,10814362.0,1.2,1460.0604130000002,10,4,1504224000
-47.259997999999996,14496,8703.0,5694.0,3116.7705,179.75,1,2658,35162.27,0.96,0.06,0.3,0.31,,0.76,12047.23,7083.68,32.11,5788.0,,92,14,5017538.0,1.23,1358.923866,1,20,1309478400
-52.880001,17227,7392.0,8806.0,2172.4915,30.43,17,0,34802.83,0.37,0.03,0.33,0.87,4.64,0.62,12946.97,7069.71,31.36,5605.0,,71,53,8107622.0,0.45,4097.528584000001,10,4,1372636800
-51.869999,22881,7557.0,15139.0,1561.5787,4.97,8,5609,34322.99,0.58,0.04,0.33,0.85,4.81,0.53,12693.31,7191.67,31.83,5386.0,,70,76,22758276.0,1.01,5857.975737,10,11,1496275200
-74.650002,8670,5413.0,2886.03,4305.4941,10.51,12,0,34872.9,0.45,0.02,0.33,0.79,4.73,0.6,13262.2,7026.82,31.1,4431.0,,86,16,4179952.0,1.04,809.1201721,10,22,1356998400
-25.35,15955,7011.0,8578.0,557.0519400000001,1.2,8,4390,30402.17,0.05,0.02,0.34,0.88,4.66,0.67,13160.78,6912.23,30.8,4897.0,,78,39,9891606.0,0.91,2478.185802,9,5,1401580800
-74.199997,11294,6238.0,3818.0,1614.6127,24.58,15,4741,34833.46,0.63,0.01,0.33,,4.92,0.45,13484.58,6959.23,30.88,4392.0,,70,19,7460994.0,1.04,564.752037,10,11,1422748800
-58.34,17550,6803.0,9367.0,3730.5693,4.71,8,0,31348.63,0.65,0.01,0.34,,5.2,0.21,13702.39,6897.95,30.68,,,79,30,17648568.0,0.89,1496.843724,16,13,1438387200
-73.610001,11226,7764.0,2580.0,4272.9204,13.51,11,7611,32701.41,0.84,0.05,0.32,0.73,5.1,0.68,12522.33,7312.74,32.37,5772.0,,94,17,4259347.0,0.9,1316.216531,6,4,1430438400
-37.16,16219,6590.0,8954.0,,8.05,13,5756,29284.0,0.48,0.01,0.33,0.87,4.58,0.3,13668.41,6917.02,30.72,4696.0,,99,46,21424380.0,0.82,2037.068389,14,13,1538352000
-47.259997999999996,14655,8117.0,6016.0,1470.1295,2.84,29,9834,32953.42,0.72,0.05,0.32,0.76,5.45,0.84,12872.01,7261.65,32.59,6148.0,,95,29,5416194.0,0.87,1398.30376,8,26,1404172800
-11.91,16383,7869.0,7023.0,1490.9745,24.31,2,3451,32707.33,0.06,0.02,0.34,,4.6,0.72,13182.41,6891.36,30.76,5670.0,,99,46,9256170.0,0.97,2908.514309,16,4,1425168000
-37.529999,20196,6080.0,13585.0,729.07648,10.36,8,0,34069.44,0.55,0.02,0.34,,,0.49,13390.83,6986.34,30.94,4285.0,,93,68,27052032.0,1.03,3222.742114,1,11,1522540800
-15.58,12348,6423.0,5675.0,,3.54,10,0,34786.71,0.42,0.01,0.33,0.86,4.74,0.45,13604.97,6962.41,30.84,2968.0,,97,29,12831735.0,1.38,2042.496357,10,4,1506816000
-19.389999,13223,8291.0,4469.0,769.72687,7.77,4,0,35097.13,0.46,0.02,0.33,,4.68,0.59,13210.48,7036.46,31.15,6020.0,,89,16,6048040.0,1.03,1076.296919,1,9,1341100800
-27.889999,13458,8515.0,4393.0,3945.2959,0.92,11,5635,34729.88,1.24,0.06,0.22,,4.06,0.64,11982.15,6803.58,27.41,4632.0,,73,33,7226253.0,1.38,3314.7644960000002,2,6,1404172800
-57.639998999999996,17375,6323.0,9667.0,2181.4292,1.62,7,3728,34578.14,0.59,0.02,0.34,0.86,4.91,0.43,13593.34,6961.68,30.84,4414.0,,69,50,9921711.0,0.87,2580.251597,1,11,1454284800
-27.25,11518,5896.0,5057.0,2258.4265,34.54,7,6268,33258.19,1.2,0.1,0.19,,6.25,0.51,12169.22,7032.23,28.12,,,83,14,5343497.0,1.26,842.4039313999999,2,2,1293840000
-11.4,15347,8197.0,6900.0,1126.9015,11.61,7,0,31019.83,0.45,,0.23,,2.15,0.62,12230.7,6808.21,28.37,6473.0,,81,33,13422051.0,1.35,4722.433226,3,1,1488326400
-13.25,16737,8438.0,7947.0,4235.3481,28.09,7,5471,35301.86,0.92,0.04,0.27,,4.79,0.5,11603.42,7047.79,31.19,6167.0,,91,40,10842092.0,1.11,1062.312909,12,9,1404172800
-36.02,10950,6608.0,4115.0,2423.0142,1.18,9,3730,33447.34,0.47,0.02,0.34,,4.64,0.57,13168.79,7058.84,31.22,4152.0,5889.0,69,20,9453762.0,1.28,708.3638655,10,11,1356998400
-24.879998999999998,12960,6505.0,6122.0,3235.2813,5.79,5,5167,29717.74,1.38,0.06,0.34,,3.85,2.0,12255.35,6470.1,29.75,5153.0,,63,31,6960185.0,0.88,1161.579826,3,5,1417392000
-24.950001,16597,6856.0,9336.0,2244.0457,5.93,6,2369,34854.81,0.39,0.02,0.33,0.87,4.72,0.58,13268.2,7001.02,31.04,4135.0,6044.0,75,48,19119000.0,1.24,3244.755311,1,5,1548979200
-26.610001,15984,6932.0,8853.0,1376.3053,9.54,10,0,31107.9,1.23,0.05,0.34,0.47,3.95,1.83,12416.37,6501.78,29.79,,,69,45,10669600.0,0.9,2871.374868,15,5,1451606400
-50.259997999999996,14782,6710.0,7100.0,,15.76,5,0,35143.87,0.44,0.02,0.33,0.81,4.66,0.59,13182.18,7040.94,31.17,4521.0,,100,35,13697880.0,1.32,4997.122748,1,1,1475280000
-63.279999,12104,5681.0,6081.0,,6.59,11,0,35192.75,0.5,0.02,0.33,,4.74,0.6,13275.54,7042.77,31.13,4762.0,,87,40,16096625.0,1.36,723.6048062000001,8,30,1443657600
-42.889998999999996,12292,7807.0,3875.0,2338.4043,58.15,2,0,34773.26,0.14,,0.34,,4.66,0.73,13074.24,6963.44,31.02,5156.0,,100,27,6536646.0,0.93,1600.238608,4,4,1443657600
,15535,8567.0,6508.0,1549.3663,3.28,13,0,34897.14,0.94,0.06,0.3,0.42,5.22,0.71,12013.64,7079.6,32.06,5899.0,,78,11,5727665.0,1.56,1321.294977,1,20,1356998400
-17.450001,12832,8510.0,3826.0,1399.6965,0.32,8,5171,34544.07,0.91,0.05,0.29,,4.09,0.47,11736.59,7077.61,,,,89,21,,0.92,1281.104787,4,20,1533081600
-2.78,14070,7396.0,6424.0,,5.03,17,0,31449.6,1.47,0.05,0.21,0.43,5.18,0.64,11388.45,6795.22,26.68,4978.0,,89,28,,1.14,1779.634257,12,25,1404172800
-50.009997999999996,12305,6668.0,4518.0,2421.7644,7.53,6,5217,34155.43,0.56,,0.33,,4.75,0.4,13457.7,6923.45,30.79,5005.0,,101,30,7514660.0,0.96,1219.930468,4,4,1454284800
,15729,6250.0,8666.0,,7.58,31,14656,34023.63,0.63,0.01,0.34,,4.93,0.45,13486.3,6960.06,30.88,4570.0,,100,43,,1.25,1623.718878,12,22,1546300800
-28.959999,10960,5519.0,5033.0,,36.57,17,1975,35192.75,0.43,0.01,0.34,,4.72,0.57,13599.66,6944.12,30.83,4018.0,6555.0,99,16,10284349.0,1.49,693.4133855,6,1,1404172800
-44.0,15776,7635.0,7554.0,2561.7913,23.3,7,6118,31247.1,0.62,,0.33,0.83,4.92,0.53,12639.81,7221.17,31.94,5414.0,,70,38,,0.82,2890.647698,5,11,1459468800
-22.379998999999998,15456,6668.0,8456.0,1473.6665,5.53,22,9017,32806.41,0.31,0.01,0.33,,4.68,0.62,13456.54,6916.17,30.79,,6631.0,108,41,20602048.0,1.34,6842.6500829999995,4,14,1551398400
-19.32,14364,6500.0,7278.0,1583.2308,151.25,3,1307,30944.75,0.94,0.06,0.2,0.87,4.49,0.63,11756.69,6801.72,26.32,4679.0,,86,11,7882512.0,1.32,768.8105397999999,10,6,1341100800
-21.969998999999998,19053,8069.0,10410.0,1616.5686,15.54,7,65,35326.04,0.65,0.02,0.34,0.85,5.14,0.4,13591.62,6954.28,30.84,5734.0,9270.0,93,67,23460252.0,1.33,4373.409597,4,4,1527811200
-2.3,19512,6912.0,10660.0,3114.6458,14.42,13,0,34960.82,1.4,0.04,0.2,,5.17,0.64,12772.27,7061.81,29.35,5354.0,,92,32,12213729.0,1.03,1343.35029,25,4,1512086400
-24.0,14994,5993.0,8262.0,,2.63,9,4296,35103.54,0.26,0.02,0.26,0.82,4.68,0.61,13239.24,6958.72,30.94,4405.0,,91,44,11997084.0,1.12,1459.5542070000001,2,7,1433116800
-53.419998,10398,6163.0,3561.0,1041.6877,5.03,5,2966,34191.98,0.43,0.02,0.33,0.87,4.68,0.58,13182.01,7011.47,31.09,4396.0,5908.0,70,17,8348598.0,1.16,428.423215,10,11,1388534400
-11.47,11842,5709.0,5725.0,2358.1936,8.21,19,8241,34887.02,0.61,0.03,0.2,,5.24,0.38,12598.6,6992.9,27.35,3382.0,,85,16,,0.55,1396.697062,2,2,1309478400
-45.150002,12264,6033.0,5740.0,,13.58,16,10283,34579.82,0.27,0.02,0.33,,4.66,0.61,13171.29,7015.34,31.11,4335.0,,94,28,,1.15,673.2994527000001,2,7,1425168000
16.629998999999998,11420,7527.0,2679.0,1770.2747,232.07,1,711,31390.93,0.31,0.03,0.26,0.88,3.45,0.59,11099.15,6782.27,28.56,5840.0,,79,16,8006999.0,1.21,3263.4108420000002,11,14,1417392000
-59.389998999999996,13570,7155.0,5440.0,4966.5132,0.14,5,0,34776.92,0.89,0.01,0.33,0.96,4.37,0.63,12531.58,7470.22,32.87,4575.0,9394.0,94,19,,1.04,997.2374729000001,10,4,1448928000
-33.639998999999996,16172,6864.0,9058.0,3784.8398,20.39,7,3356,31883.35,0.55,0.01,0.33,,5.0,0.46,13587.85,6968.79,30.87,4471.0,,89,29,16957420.0,1.13,1074.653136,16,13,1409529600
-46.57,12082,6412.0,5420.0,,34.75,6,0,35162.27,0.29,0.01,0.34,,,0.6,13275.93,6959.58,30.94,,,69,27,5324778.0,0.9,1098.721595,5,11,1493596800
-24.120001000000002,12264,6716.0,5226.0,2885.4766,3.67,10,7519,33489.69,0.86,0.04,0.27,0.75,5.01,0.48,11617.26,6772.97,28.14,5287.0,,82,27,10424250.0,1.12,6370.282424,9,14,1362096000
-2.8199999,12850,7467.0,4577.0,,18.02,34,14540,34777.93,0.93,0.01,0.29,,3.69,0.5,11593.69,6767.96,29.25,5970.0,,80,25,9511643.0,1.06,1131.7886449999999,11,14,1438387200
-31.82,13575,8282.0,4838.0,881.9005699999999,1.78,7,4350,35207.9,1.36,0.09,0.21,,3.36,0.45,11634.62,6817.76,27.8,5355.0,,90,24,20169262.0,1.2,3147.658977,12,25,1404172800
-27.83,12624,6953.0,4862.0,1507.4965,296.36,1,4382,31824.6,0.43,0.01,0.33,,4.72,0.57,13599.66,6944.12,30.83,5071.0,,63,18,4383690.0,0.79,531.2036933999999,30,4,1385856000
-34.700001,12896,6068.0,6406.0,,303.04,1,5110,34914.63,0.47,0.02,0.33,,4.64,0.57,13160.76,7056.25,31.21,4397.0,,94,34,9147173.0,1.18,728.8275662000001,2,7,1443657600
-47.68,14388,6033.0,7609.0,3284.3848,26.71,17,8136,34777.93,0.44,0.02,0.34,0.87,4.68,0.59,13206.37,7037.54,31.15,4569.0,,96,39,10084494.0,1.01,305.0855348,2,7,1451606400
-51.27,12240,7598.0,4312.0,,9.75,10,7526,34210.47,0.45,,0.33,0.86,4.72,0.58,13283.0,7021.17,31.08,5323.0,,96,22,4336552.0,0.89,1840.3810629999998,5,11,1548979200
-25.59,13747,7818.0,5585.0,2788.1948,16.47,6,158,31241.58,0.86,0.06,0.22,,3.19,0.46,11661.61,6808.81,27.96,5807.0,,97,22,8197274.0,1.34,2624.6379420000003,8,6,1388534400
-32.990002000000004,9900,6717.0,2733.0,1092.3148,17.99,19,9247,35133.95,0.86,0.04,0.27,0.76,5.04,0.48,11750.34,6772.9,28.04,5035.0,6085.0,82,12,4543721.0,1.04,1579.553457,4,14,1470009600
-59.25,17206,,10501.0,1451.0453,10.6,3,0,30766.58,0.41,0.01,0.33,0.85,4.74,0.45,13605.73,6963.16,30.84,4220.0,,84,53,,1.1,2261.292113,10,11,1541030400
-50.669998,12325,6764.0,5311.0,3291.6992,277.01,1,4321,32717.59,0.52,0.02,0.34,,3.9,0.67,12783.17,6695.99,30.2,4860.0,,80,19,7369410.0,1.1,749.4018580000001,8,4,1412121600
-42.790001000000004,17895,5729.0,11712.0,2685.574,2.5,5,0,33853.4,0.26,0.01,0.34,0.86,4.68,0.61,13255.15,6964.58,30.96,4527.0,5654.0,89,57,34280264.0,1.12,1784.946373,1,13,1506816000
-9.04,15165,6365.0,8130.0,4532.6094,3.8,4,4302,34013.21,0.57,0.01,0.33,0.83,4.87,0.43,13465.54,6951.16,30.86,3987.0,,76,41,16458000.0,1.2,2761.465506,9,5,1546300800
-31.68,13577,7561.0,5916.0,2708.6975,42.6,16,10354,33373.16,0.08,0.02,0.24,,3.64,0.63,11152.1,6789.84,28.12,5741.0,,96,26,14527511.0,1.47,7201.277888,7,6,1430438400
-45.419998,13180,7439.0,5712.0,749.13312,4.67,4,3457,29541.19,0.42,,0.33,,4.74,0.45,13604.97,6962.41,30.84,5074.0,,91,11,,1.94,954.5995483999999,2,20,1372636800
-3.7,16133,6552.0,8608.0,567.80035,8.85,15,8618,35216.37,1.25,0.05,0.34,,3.68,1.72,12467.47,6576.42,29.97,3910.0,5936.0,75,43,17321212.0,1.13,2543.457079,9,5,1530403200
-35.849998,13856,7674.0,5916.0,3438.9258,37.17,36,14645,34899.41,0.33,0.03,0.33,,4.64,0.63,13000.53,7048.02,31.28,5612.0,,101,39,9741147.0,1.03,2601.425383,10,4,1462060800
-23.049999,15551,6762.0,8328.0,2739.9282,71.57,4,6041,30912.55,1.3,0.06,0.34,,3.9,1.91,12345.68,6488.7,29.77,4346.0,,75,42,,1.1,3460.418014,3,5,1488326400
-4.48,15652,6706.0,8696.0,,9.62,14,6972,32819.55,1.35,0.06,0.34,0.5,3.86,1.96,12301.09,6481.84,29.77,4229.0,6258.0,73,42,21261340.0,1.2,2046.4333379999998,5,5,1522540800
-14.77,11398,7127.0,4189.0,,0.86,2,0,34714.74,0.42,0.01,0.33,,4.74,0.51,13602.6,6939.74,30.82,3725.0,,70,18,3951120.0,1.12,483.14723610000004,13,24,1372636800
-30.77,13913,7421.0,5831.0,2130.0002,18.29,28,12231,32751.38,1.49,,0.24,,4.07,0.43,12230.4,6843.21,28.25,5018.0,8814.0,95,26,11516856.0,1.34,1709.58064,12,25,1522540800
-24.469998999999998,15170,5719.0,9009.0,,1.22,18,0,35056.46,0.28,0.01,0.33,,4.68,0.6,13281.18,6956.75,30.93,4142.0,8334.0,108,25,14971150.0,2.05,1555.471675,2,2,1422748800
-30.09,10491,5784.0,4257.0,2029.8225,7.23,14,7167,32982.52,0.43,0.02,0.34,0.87,4.68,0.59,13202.61,7034.19,31.14,4079.0,,80,20,,1.12,489.7347089,1,36,1293840000
-17.209999,12786,7624.0,3754.0,,2.16,4,2674,33885.21,0.28,0.02,0.33,0.8,4.67,0.62,13186.82,7008.4,31.09,5159.0,,96,20,3914280.0,0.86,1515.774713,5,11,1548979200
-28.23,11072,4935.0,5691.0,3287.748,6.15,9,5893,34669.05,0.61,0.01,0.33,,4.91,0.44,13481.45,6949.85,30.85,2708.0,,75,12,2886000.0,0.94,436.47817230000004,8,6,1341100800
-26.91,17150,8261.0,7717.0,4057.7839,7.93,5,3311,34711.83,0.47,,0.34,,4.66,0.58,13184.96,7049.93,31.19,4927.0,,91,19,,1.51,1839.3643129999998,19,20,1388534400
-21.07,12945,6839.0,5599.0,1816.1163,70.67,5,5046,33522.77,1.24,0.05,0.32,,4.43,0.47,12847.74,6755.76,29.32,5410.0,7890.0,79,28,10648689.0,1.04,2118.991873,11,14,1456790400
-34.27,14280,6658.0,7213.0,1527.0956,7.86,6,0,34744.92,1.42,0.06,0.34,,3.84,2.05,12181.59,6449.16,29.72,4708.0,5373.0,71,36,8491580.0,0.88,1848.1819600000001,3,5,1456790400
,16279,8629.0,7093.0,682.06403,2.55,2,2796,34715.37,0.28,0.03,0.25,,4.53,0.63,11867.0,7100.35,31.04,6130.0,,91,18,6848501.0,1.58,978.2579784,2,20,1404172800
-34.540001000000004,14741,6403.0,7949.0,995.26172,0.83,8,0,35326.04,0.05,0.02,0.34,0.88,4.66,0.67,13160.78,6912.23,30.8,4481.0,,74,40,11983442.0,0.89,2382.578611,3,5,1467331200
-50.91,12245,6399.0,5323.0,,7.31,19,8855,34887.07,0.48,0.01,0.21,0.85,4.22,0.57,12780.76,6795.45,25.93,4613.0,6947.0,80,20,6729203.0,1.57,826.9926763999999,4,1,1372636800
-63.349998,11212,7586.0,2857.0,1810.1858,16.63,8,1443,30950.78,0.27,0.03,0.33,0.9,4.71,0.72,12883.52,7050.53,31.38,,8846.0,97,11,3474908.0,0.93,960.3526529,12,26,1372636800
-33.84,14980,8499.0,6161.0,1467.7083,9.27,17,6877,34564.35,0.96,0.06,0.29,0.25,4.29,0.64,11829.51,7085.67,31.9,6541.0,,90,22,8624770.0,1.22,1701.6398370000002,12,9,1356998400
-17.049999,12610,6966.0,5066.0,1018.7684,27.21,7,5088,30838.42,0.26,0.02,0.33,,4.68,0.61,13239.24,6958.72,30.94,4353.0,,80,15,5213466.0,1.33,1312.629314,5,24,1388534400
-38.669998,16787,6900.0,9416.0,763.09772,120.11,5,3851,34614.13,0.62,0.02,0.33,,5.14,0.42,13594.43,6957.8,30.84,4507.0,,77,35,14740705.0,0.75,1760.215256,1,13,1430438400
-37.700001,13232,6721.0,6261.0,1113.9095,0.28,17,7139,34022.14,0.87,0.04,0.27,,5.01,0.47,11626.51,6772.64,28.15,4981.0,6921.0,82,31,11810552.0,1.04,3781.414029,4,14,1470009600
-9.880000099999998,14013,8716.0,5099.0,2251.4021,11.93,19,8923,34993.51,0.92,0.05,0.29,,4.66,0.5,11731.58,7070.37,31.78,6237.0,,85,27,6121374.0,0.99,854.2890812,12,9,1388534400
-41.439999,13685,5715.0,7759.0,2947.9893,69.52,6,1813,34594.03,0.05,0.02,0.34,0.86,4.72,0.6,13166.48,6909.48,30.79,4212.0,,97,40,17536986.0,1.22,1221.419601,12,22,1404172800
-34.939999,12090,7758.0,3608.0,738.28223,11.81,3,2211,27301.18,0.52,0.01,0.34,,4.74,0.41,13445.33,6920.13,30.79,5638.0,8893.0,83,13,3268319.0,1.06,375.6446135,5,8,1372636800
-18.92,15622,6557.0,8651.0,737.6460599999999,256.87,1,0,34614.25,1.23,0.05,0.34,0.54,3.77,1.81,12455.73,6546.06,29.9,4774.0,,89,57,14168515.0,0.93,1462.850856,16,8,1409529600
-58.240002000000004,12210,6971.0,4061.0,1094.1536,266.91,1,0,30405.65,0.87,0.03,0.27,0.73,4.97,0.48,11507.7,6772.74,28.26,5029.0,,82,22,8370068.0,1.09,3531.668211,9,14,1406851200
-30.98,15552,7682.0,7378.0,699.1449,8.6,6,4936,31220.69,0.87,0.05,0.34,0.5,3.86,1.05,12969.57,6597.97,29.94,5498.0,8913.0,95,49,9947400.0,0.89,1933.4007199999999,15,4,1464739200
-37.450001,9652,6282.0,3050.0,2405.0974,9.75,10,0,35072.44,0.36,0.02,0.33,,4.79,0.48,13243.15,7165.6,31.39,3687.0,6085.0,69,10,3031008.0,0.98,188.0274541,10,11,1341100800
-26.299999,13580,6002.0,6660.0,,20.67,6,456,30606.71,0.85,0.08,0.26,,5.14,0.42,13794.82,6774.14,26.86,3714.0,,77,28,7643137.0,1.11,76.10724599,9,17,1388534400
-33.73,15034,6472.0,8109.0,,45.29,4,3962,29410.54,1.21,0.05,0.34,,3.71,1.72,12484.77,6574.81,29.96,3435.0,,77,41,14440718.0,1.09,2708.965448,1,5,1498867200
-36.27,11886,7118.0,4127.0,2124.6909,4.11,5,1357,30837.96,1.0,0.02,0.28,0.69,4.68,0.47,11558.58,6768.67,28.71,,7710.0,80,21,7986480.0,1.06,2991.7541539999997,11,14,1430438400
-50.16,13072,6555.0,5636.0,2381.4475,119.48,3,0,35097.13,0.37,0.02,0.33,,4.86,0.6,13414.16,7072.68,31.14,4351.0,,80,22,10848791.0,1.4,990.7666186,8,1,1388534400
-27.129998999999998,14946,7995.0,6599.0,1003.5295,5.86,12,0,34559.0,0.63,0.01,0.34,,4.93,0.45,13486.3,6960.06,,,,96,12,5987196.0,1.57,978.8800292000001,1,20,1325376000
-3.76,14561,7946.0,6365.0,749.42029,17.19,8,1846,27140.45,0.06,,0.34,0.92,4.72,0.85,12946.19,6903.7,30.88,5671.0,,99,30,12986432.0,1.45,1579.513103,12,4,1509494400
-15.66,15712,7454.0,7323.0,,21.21,5,4794,34733.24,1.56,0.02,0.25,1.02,3.95,0.51,11991.69,6856.78,28.39,4218.0,,86,32,,1.21,2444.702023,12,25,1475280000
-37.380001,14450,8150.0,5185.0,2318.845,1.15,21,8963,32846.52,0.72,0.05,0.32,0.76,5.47,0.84,12875.51,7264.41,32.6,6172.0,9344.0,91,25,4657495.0,0.87,1175.6730009999999,8,26,1404172800
-74.879997,12031,8027.0,3252.0,4733.0356,54.54,7,4384,27957.49,1.03,0.06,0.32,0.65,5.48,0.82,12733.14,7346.02,32.73,6305.0,,96,14,5115583.0,0.98,1399.9501400000001,8,26,1433116800
-79.440002,9964,5049.0,4665.0,2020.4347,12.04,3,0,34775.43,0.47,0.02,0.33,,4.68,0.59,13214.46,7040.7,,4575.0,,89,28,6980582.0,0.93,529.2468239,16,22,1388534400
-25.41,12965,7362.0,5298.98,2968.9453,2.97,10,6059,33342.36,1.1,0.02,0.3,0.7,4.23,0.47,11959.37,6763.19,29.19,5270.0,,81,29,11024226.0,1.07,3836.217514,11,14,1472688000
-30.950001,16050,8533.0,7054.0,3079.3838,3.39,11,6895,34551.73,0.93,0.06,0.3,,5.3,0.73,12049.03,7080.03,32.08,5775.0,,79,12,6243376.0,1.44,1492.5066630000001,1,20,1356998400
-51.639998999999996,11764,7426.0,4141.0,1936.0566,16.05,7,0,34551.73,0.42,0.02,0.33,0.82,4.69,0.59,13223.66,7019.84,31.1,5345.0,,99,28,5599189.0,1.09,300.6323137,5,18,1404172800
-58.119999,13082,6041.0,5622.0,2621.8369,0.62,6,167,34661.95,0.05,0.02,0.33,0.8,4.72,0.6,13166.48,6909.48,30.79,4429.0,,44,76,7871776.0,0.79,1107.8025289999998,5,11,1514764800
-15.92,14960,6920.0,7680.0,4945.1318,125.35,1,149,29899.71,0.64,0.04,0.33,,4.59,0.48,13110.02,7145.74,31.42,4074.0,6117.0,69,38,11043750.0,0.91,2090.496246,10,11,1446336000
-10.74,17045,7130.0,9665.0,1209.8624,7.94,10,5568,34324.66,0.27,0.02,0.34,0.81,4.66,0.61,13171.29,7015.34,31.11,5717.0,,91,37,,1.73,6189.762211,9,6,1538352000
-31.59,11940,6614.0,4337.0,1180.9022,9.86,9,0,34538.81,0.63,0.02,0.34,,5.15,0.4,13588.36,6953.62,30.83,4725.0,,89,26,17665878.0,1.53,1447.114461,12,25,1404172800
-37.66,11443,6462.0,4773.0,988.9671,3.58,23,15422,33640.87,0.59,0.02,0.34,,5.06,0.45,13491.08,6981.19,30.93,4082.0,,70,23,9086772.0,1.13,948.2813596000001,10,11,1388534400
-75.510002,13510,6447.0,5338.0,,1.46,10,6402,33876.27,0.17,0.03,0.34,0.86,4.46,0.47,13336.26,6854.63,30.61,4076.0,,70,27,8001909.0,1.27,1255.831073,31,11,1467331200
-13.71,12961,6654.0,5661.0,1892.1012,11.53,10,0,30762.72,0.35,0.02,0.33,0.83,4.85,0.58,13382.54,7090.88,31.19,4271.0,,51,36,10369712.0,1.47,854.7788173,3,1,1435708800
-38.279999,12959,6018.0,6471.0,1800.6097,20.79,7,3177,34751.0,0.3,0.02,0.33,0.86,4.69,0.6,13245.47,6971.51,30.97,4095.0,5484.0,95,32,9527710.0,1.14,952.7241845000001,4,7,1527811200
-19.1,11924,7700.0,3974.0,,1.27,5,5399,33177.59,1.31,0.08,0.21,0.8,3.57,0.46,11459.84,6814.66,27.74,5760.0,,90,24,9330840.0,1.39,2983.253152,12,25,1512086400
-61.919998,10981,6977.0,3141.0,1477.1353,1.02,6,0,34732.74,0.14,0.02,0.24,0.96,4.97,0.57,11538.91,6784.7,27.78,5223.0,,82,18,6742170.0,1.1,2053.494899,26,14,1372636800
-65.279999,11553,6059.0,5244.0,760.95734,29.71,5,3931,33501.47,0.26,,0.25,0.86,4.68,0.62,13263.35,6960.29,30.94,4398.0,,70,22,9768000.0,1.12,673.0435756,10,11,1404172800
-25.690001000000002,13578,7071.0,6182.0,1543.8182,541.93,1,0,35294.72,1.3,0.06,0.34,,4.25,1.82,12192.61,6419.17,29.61,5405.0,6107.0,67,31,7206365.0,0.88,1904.445152,3,5,1417392000
-41.860001000000004,13876,7517.0,6006.0,1997.9796,9.61,23,8300,34298.43,0.94,0.01,0.3,,3.57,0.5,11647.04,6767.33,29.32,5903.0,,81,33,12553369.0,1.06,1151.1480060000001,11,14,1438387200
-49.529999,11636,6687.0,4309.0,1429.2693,3.46,24,12978,34570.38,1.1,0.04,0.29,0.69,4.92,0.44,12132.13,6765.26,28.39,5130.0,,101,13,7630480.0,1.42,2494.370672,4,1,1404172800
-38.73,13034,6560.0,6040.0,3193.8618,10.78,14,10195,34610.82,1.37,0.06,0.34,,3.85,1.99,12258.76,6470.5,29.75,5244.0,,64,30,6803954.0,0.88,1220.3438,3,5,1417392000
-17.23,18951,8067.0,10723.0,3962.2722,88.79,5,4951,29690.68,0.98,0.07,0.21,0.84,3.18,0.46,11672.67,6811.09,27.94,5767.0,,86,46,18656034.0,1.34,4249.626765,2,6,1433116800
-56.0,11504,6392.0,4751.0,2619.8801,118.76,9,0,35351.96,0.26,0.03,0.34,,4.45,0.42,13372.45,6851.71,30.59,3940.0,,70,24,,1.21,1078.245293,31,11,1467331200
-50.57,10940,6377.0,4052.0,725.37567,42.5,19,0,34546.34,0.79,,0.2,0.73,4.65,0.5,12608.09,6799.58,26.46,4321.0,,99,10,3713151.0,0.8,1502.409957,4,1,1341100800
-55.360001000000004,17074,8105.0,8150.0,2196.4038,16.45,13,6099,34037.86,0.3,0.05,0.34,,4.39,0.76,13112.46,6787.96,30.42,5975.0,,99,42,18749010.0,1.44,1721.0965420000002,12,4,1535760000
